"expName","date","participant","trial","resp_time","our_transl","verb","ppt_translation","score","comment","type"
"verb_norming_oral_input","2018_Jun_18_0953",907,11,2.83472589509,"skära","cut","skära",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,12,1.61043712097,"slänga","toss","slänga",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,13,2.06306532693,"rusa","flit","gå långsamt",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,14,1.67745630391,"stampa","stomp","stampa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,15,2.65023803343,"klösa","claw","riva",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,16,1.44263234276,"skala","peel","skala",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,17,1.86202713846,"röra sig långsamt framåt","inch","krypa",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,18,1.99608763044,"polera","polish","polera",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,19,3.08628469897,"åka skridskor","skate","skejta",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,20,2.3987294084,"vika ihop","fold","vika",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,21,2.33142337631,"rengöra","clean","städa",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,22,3.01931608999,"gripa tag i","clutch","hålla nånting",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,23,2.83471799291,"lunka","plod","gå slarvigt",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,24,7.93299899208,"torka","wipe","torka av",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,25,3.37140564382,"skumma","skim","läsa snabbt",-99,"not target but correct. Not at all hand-related though.","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,26,1.82844998335,"stampa","stamp","stampa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,27,1.47634778603,"klappa","clap","klappa",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,28,2.26448479561,"rycka","tug","dra",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,29,7.8157468331,"kravla","crawl","kräla",-99,"I think no participant said kravla. Unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,30,2.28125677859,"klicka","click","klicka",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,31,2.4825723336,"spurta","sprint","springa snabbt",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,32,2.18066913294,"röra","stir","röra om",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,33,5.23298433353,"vandra","wander","vandra",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,34,1.24145547102,"repa","scratch","riva",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,35,3.63950252613,"hacka","hack","hacka",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,36,2.48257984067,"fila","file","anmäla",0,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,37,2.5830047014,"gripa om","grip","grepp",0,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,38,43.3870373421,"fånga","seize","ta tag",1,"too vague?","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,39,2.4320260361,"släpa sig fram","trudge","gå långsamt",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,40,2.49928505022,"gå på tå","tiptoe","smyga",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,41,3.89131973131,"strosa","stroll","gå",-99,"too vague?","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,42,2.93527640049,"gå uppför","mount","sitta upp",-99,"correct but not related to foot in the same way. When you mount a horse I think you use the entire body right?","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,43,45.6846089626,"tvinna","twine","fläta ihop",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,44,1.54337803202,"springa","run","springa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,45,2.41543264241,"glida","glide","glida",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,46,3.08621753043,"krypa","creep","krypa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,47,1.47605066404,"kasta","throw","slänga",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,48,2.34796659116,"traska","traipse","gå självsäkert",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,49,1.81164678676,"halka","slip","ramla",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,50,1.29038893347,"sticka","stab","hugga",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,51,1.47631459687,"hasa sig fram","scuff","slåss",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,52,1.30863546333,"glida","slide","glida",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,53,1.42599469685,"dansa","dance","dansa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,54,1.54335669613,"studsa","bounce","studsa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,55,2.23098863785,"rusa","rush","rusa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,56,2.2980173034,"hasa","slither","kräla",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,57,0.973182370077,"borsta","brush","borsta",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,58,1.59369753693,"knuffa","push","putta",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,59,1.39243927273,"gå","step","steg",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,60,1.30855288554,"slå","punch","slå",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,61,1.20781983977,"vingla","roll","rulla",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,62,1.97939862036,"binda","bind","binda fast",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,63,1.45951732691,"smyga","sneak","smyga",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,64,7.07780249843,"hoppa","leap","hopp",1,"noun","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,65,1.72786944966,"smälla till","slap","slog",1,"how do we feel about translations in past tense?","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,66,2.73394859711,"halta","limp","slapp",0,"adjective","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,67,1.96262150096,"plocka","pluck","plocka",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,68,2.13024729479,"ströva omkring","roam","vandra",1,"too vague?","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,69,2.34823289464,"snubbla","trip","ramla",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,70,1.9624832128,"vandra","hike","vandra",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,71,1.45953708237,"gripa","grasp","ta tag",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,72,1.84532548489,"gnugga","rub","gnugga",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,73,1.81171118953,"tvätta","wash","tvätta",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,74,1.64390522599,"skrapa","scrape","skrapa",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,75,2.59997739976,"marschera","march","marschera",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,76,1.67752426266,"ströva","stray","gå ifrån",1,"too vague?","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,77,2.04645257289,"ragla","stagger","ramla",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,78,16.2179204069,"ströva","ramble","prata i ett",-99,"ramble on in that case?","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,79,1.99617732019,"skrubba","scrub","gnugga",0,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,80,19.0688592057,"gräva","delve","gräva",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,81,1.54338040267,"peta","poke","peta",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,82,1.274908957,"jogga","jog","jogga",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,83,2.18065925521,"slå på/av","switch","byta",-99,"all ppts said this instead of anything hand-related.","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,84,1.7445959951,"gräva","dig","gräva",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,85,1.09055622263,"skutta","hop","hoppa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,86,1.29179078029,"dra","pull","dra",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,87,2.61670908162,"lyfta","lift","lyfta",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,88,2.08005264433,"trampa","tread","går försiktigt",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,89,3.37116107133,"gå fram och tillbaka","pace","gå i en viss fart",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,90,2.06324470643,"kråma sig","prance","gå stolt",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,91,3.40493657117,"slå","bash","slå nånting",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,92,16.6882791303,"vingla","sway","övertala",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,93,7.68157017907,"rycka till sig","snatch","stjäla nånting",-99,"too vague?","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,94,23.764861137,"knäböja","kneel","knäböja",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,95,7.68156543776,"snubbla","stumble","ramla",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,96,1.24131797307,"hacka","chop","hugga",0,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,97,2.31478731084,"skyffla","scoop","skopa",1,"unsure of correctness","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,98,0.906091672406,"klättra","climb","klättra",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,99,1.76119571054,"trava","trot","trava",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,100,2.71720348154,"slå in","wrap","slå in",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,101,64.5016790158,"dunka","dunk","dunka",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,102,1.56015712696,"vingla","wobble","stappla",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,103,2.56635678266,"svassa","strut","gå med självförtroende",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,104,1.35874674578,"fläta","braid","fläta",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,105,1.44274020752,"riva","grate","riva",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,106,1.82838281481,"kliva","stride","gå fort",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,107,1.22473919841,"gå","walk","gå",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,108,1.40854826277,"sparka","kick","sparka",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,109,1.27505080114,"hoppa","jump","hoppa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_0953",907,110,2.86820940936,"nypa","nip","nypa",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,111,4.24334093128,"piska","whip","piska",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_0953",907,112,1.77804908597,"skaka","shake","skaka",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,1,25.9450411249,"ströva","ramble","ramla runt",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,2,6.7255861146,"vingla","roll","rulla",1,"all ppts said this. Correct but not foot-related.","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,3,2.85148760523,"fly","flee","fly",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,4,38.5737769301,"hoppa","leap","hoppa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,5,14.9601706397,"sticka","stab","hugga",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,6,8.16789841905,"gå","walk","promenera",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,7,162.712581496,"borsta","brush","borsta",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,8,61.6168841149,"svassa","strut","gå med attityd",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,9,7.71502089929,"gnugga","rub","massera",1,"too specific?","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,10,3.60619483537,"hoppa","skip","hoppa över",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,11,25.9618293074,"gå fram och tillbaka","pace","gå otåligt",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,12,1.45951969757,"knuffa","push","knuffa",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,13,14.1886104292,"röra sig långsamt framåt","inch","närma sig långsamt",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,14,2.61670513053,"binda","bind","binda",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,15,3.55596383488,"rycka","tug","dra",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,16,18.3981778362,"strosa","stroll","promenera",1,"too vague?","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,17,6.05478226134,"plocka","pluck","dra ut",0,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,18,4.17644344192,"gräva","dig","gräva",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,19,1.12406304834,"lyfta","lift","lyfta",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,20,1.50983683183,"glida","slide","glida",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,21,13.7527518356,"rusa","rush","skynda",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,22,4.2267439816,"dunka","dunk","doppa",0,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,23,1.9962172262,"peta","poke","peta på",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,24,7.56405092639,"kravla","crawl","krypa",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,25,4.54536740596,"åka skridskor","skate","skejta",1,"all ppts said this. Correct and also foot-related.","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,26,2.14694341683,"klättra","climb","klättra",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,27,49.5083682116,"spurta","sprint","sprinta",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,28,1.02343391624,"klappa","pat","klappa",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,29,1.29182001836,"fånga","catch","fånga ",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,30,0.838963439379,"snubbla","trip","snubbla",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,31,32.9050679449,"rusa","flit","röra sig snabbt framåt",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,32,10.029343957,"krypa","creep","krypa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,33,3.06951271599,"repa","scratch","skrapa",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,34,1.25825471651,"halka","slip","halka",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,35,6.32299570082,"vingla","sway","svänga",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,36,0.620824142112,"kasta","throw","kasta",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,37,0.939580718205,"dansa","dance","dansa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,38,1.97930695507,"vada","wade","vada",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,39,5.06529453205,"nypa","nip","nypa tag i",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,40,12.8637936709,"fila","file","ställa sig",0,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,41,29.2824436861,"vingla","wobble","pendla",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,42,1.59353356668,"gripa om","grip","greppa",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,43,4.52835440647,"röra","stir","röra om",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,44,35.5716796914,"ragla","stagger","rulla runt",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,45,1.44275996297,"gå uppför","mount","sätta sig på ",-99,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,46,6.79259225895,"tälja","carve","rista",1,"unsure of correctness","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,47,10.3144826818,"vika ihop","fold","vika",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,48,18.1466482704,"vandra","hike","åka med någon",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,49,6.80952307575,"rycka till sig","snatch","ta",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,50,3.57252996606,"släpa sig fram","trudge","gå med svårigheter",1,"too vague?","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,51,24.5028971369,"dra","pull","dra",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,52,6.44053786982,"snubbla","stumble","snava",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,53,11.6058479296,"smälla till","slap","ge någon en lavett",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,54,2.75078182198,"slå på/av","switch","byta",-99,"all ppts said this.","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,55,1.15747741853,"nypa","pinch","nypa",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,56,9.79459467148,"gräva","delve","gå in i",0,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,57,2.13032829214,"smyga","sneak","smyga",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,58,0.93949379422,"glida","glide","glida",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,59,8.43612094603,"riva","grate","riva",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,60,11.0524594154,"gripa tag i","grab","hålla fast",1,"unsure of correctness","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,61,16.6541081263,"ströva omkring","roam","dra runt",1,"too vague?","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,62,1.37568388433,"knäböja","kneel","knä",0,"noun","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,63,4.84713152824,"traska","traipse","ingen aning",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,64,1.71095443721,"slå","punch","slå",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,65,9.03988783645,"hasa","slither","krypa",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,66,1.64404193371,"skutta","hop","hoppa",1,"too vague?","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,67,41.32415258,"lunka","plod","gå med svårigheter",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,68,0.11782506706,"gripa","grasp","ta tag i",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,69,6.80948791105,"skyffla","scoop","skopa upp",1,"unsure of correctness","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,70,0.822228596648,"skaka","shake","skaka",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,71,0.637571233219,"knacka","knock","knacka",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,72,2.18065648945,"slå in","wrap","linda in",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,73,0.822063836185,"skala","peel","skala",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,74,10.4319904763,"gå på tå","tiptoe","gå på tårna",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,75,0.537120690398,"springa","run","springa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,76,2.21549957387,"sparka","kick","sparka",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,77,2.08002814757,"trampa","tread","gå försiktigt",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,78,0.771916598806,"stampa","stomp","stampa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,79,2.78443088694,"polera","polish","polera",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,80,12.0086244398,"ströva","stray","gå vilse",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,81,1.91234743359,"skära","cut","klippa",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,82,3.67333689722,"marschera","march","marschera",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,83,5.03163361382,"hacka","hack","hacka",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,84,1.37564674408,"klicka","click","klicka",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,85,20.9305781591,"torka","wipe","torka av ",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,86,2.41549981094,"hasa sig fram","scuff","knuffa",0,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,87,2.01296471242,"tvinna","twine","tvinna",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,88,2.52101446613,"skumma","skim","skumma igenom",1,"correct but not the hand-related target translation","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,89,2.48253005693,"gripa tag i","clutch","grabba tag i",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,90,0.771964011888,"fläta","braid","fläta",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,91,0.839003345387,"hoppa","jump","hoppa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,92,15.6981513244,"stampa","stamp","frankera",-99,"correct but not the foot-related target translation","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,93,5.13219478717,"fånga","seize","ta",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,94,4.42796115446,"klappa","clap","klappa händerna",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,95,0.738235530021,"jogga","jog","jogga",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,96,1.24144322264,"rengöra","clean","rengöra",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,97,0.503667994628,"hacka","chop","hacka",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,98,6.64175899377,"gå","step","ta ett steg",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,99,1.04018614376,"skrapa","scrape","skrapa",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,100,35.5214467154,"studsa","bounce","studsa",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,101,1.34218259015,"kliva","stride","gå snabbt",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,102,0.352502837872,"halta","limp","halta",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,103,4.6292431252,"piska","whip","piska",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,104,1.07497035695,"klämma","squeeze","klämma",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,105,0.922649111184,"slå","bash","slå in",1,"unsure of correctness","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,106,1.37564713919,"slänga","toss","kasta",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,107,0.721630283049,"skrubba","scrub","skrubba",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,108,20.8802693221,"trava","trot","galoppera",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,109,0.956256294583,"vandra","wander","vandra",1,"","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,110,50.5147069457,"kråma sig","prance","visa upp sig",-99,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_18_1302",908,111,66.8327969728,"klösa","claw","riva",1,"","arm"
"verb_norming_oral_input","2018_Jun_18_1302",908,112,0.621052515125,"tvätta","wash","tvätta",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,1,19.0017333234,"skumma","skim","bläddra",0,"AP coder","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,2,3.62280914556,"slänga","toss","kasta",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,3,17.1401988798,"vingla","wobble","dallra",-99,"might be correct, but not what we chose as target and not that leg-related","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,4,5.28330256786,"gripa tag i","grab","ta tag",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,5,22.3224293711,"halta","limp","halta",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,6,2.24781941828,"sparka","kick","sparka",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,7,2.44898884857,"riva","grate","skrapa",-99,"unsure of correctness","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,8,2.48257194063,"hoppa","jump","hoppa",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,9,2.18044027284,"peta","poke","peta",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,10,2.44898489752,"skutta","hop","skutta",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,11,2.5327174181,"klappa","clap","klappa",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,12,2.6502673277,"krypa","creep","krypa",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,13,2.38182029383,"dunka","dunk","dunka",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,14,1.86201686622,"stampa","stomp","stampa",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,15,2.51573385129,"åka skridskor","skate","skejta",1,"correct but not target","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,16,1.61028235748,"tvätta","wash","tvätta",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,17,2.28119547558,"marschera","march","marschera",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,18,29.8354946866,"gå fram och tillbaka","pace","gå runt",1,"unsure of correctness","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,19,9.15732507934,"gå på tå","tiptoe","smyga",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,20,20.1421906016,"traska","traipse","gå försiktigt",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,21,15.1445450293,"klösa","claw","klösa",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,22,13.6518765883,"rycka","tug","omsluta",0,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,23,9.03991701225,"glida","slide","glida",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,24,25.8945726866,"knäböja","kneel","gå ner på knäna",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,25,2.41544447676,"fånga","catch","fånga",1,"","arm"
"verb_norming_oral_input","2018_Jun_21_1704",915,26,3.87447214039,"hoppa","skip","hoppa över",1,"","leg"
"verb_norming_oral_input","2018_Jun_21_1704",915,27,8.218073186,"knuffa","push","putta",1,"","arm"
