"expName","date","session","participant","block","Movement","trial","WordType","trialRT","word1","word2","word3","word4","response","comment","coder"
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",1,"arm",6.49948865548,"dunk","hug","slap","scoop","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",2,"leg",9.08163267211,"pedal","tramp","bounce","jump","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",3,"arm",8.29900603602,"clean","peel","polish","scratch","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",4,"leg",6.46569780982,"step","strut","cycle","hike","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",5,"arm",10.6981906919,"pat","wrap","scrub","catch","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",6,"leg",5.98198832083,"trek","march","stomp","leap","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",7,"leg",5.84945230465,"hop","skate","stride","wander","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",8,"arm",7.56491268775,"pinch","chop","carve","knock","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",9,"arm",8.84816107783,"snatch","sign","pluck","pull","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",10,"arm",11.1982164227,"bind","brush","clap","fold","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",11,"leg",5.0164874699,"trip","glide","tiptoe","kick","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",12,"leg",5.9990942697,"stroll","skip","stumble","walk","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",13,"arm",5.66758112959,"push","squeeze","dig","poke","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",14,"arm",6.28122172528,"gesture","whip","rub","punch","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",15,"arm",8.54778896132,"stab","scrape","shake","click","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",16,"leg",5.51568887429,"jog","stand","sneak","sprint","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",17,"arm",5.64958348568,"throw","wipe","grip","grab","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",18,"leg",4.78234593477,"wade","slip","run","rush","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",19,"leg",5.53253564192,"flee","slide","stray","limp","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,1,"hands",20,"leg",4.56743432279,"trample","kneel","dance","squat","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",1,"arm",5.04930428136,"pat","bind","fold","polish","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",2,"leg",4.99959204718,"kick","slip","stray","stroll","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",3,"arm",8.0984438844,"gesture","rub","brush","pinch","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",4,"leg",5.04941375484,"rush","stride","stand","squat","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",5,"leg",5.69835817697,"hop","march","stomp","limp","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",6,"arm",5.0496757431,"pull","chop","slap","pluck","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",7,"leg",5.76605963404,"kneel","run","tiptoe","skate","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",8,"arm",5.59971218742,"sign","dig","hug","squeeze","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",9,"leg",4.39929974312,"skip","pedal","cycle","step","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",10,"arm",13.0806417959,"punch","wrap","grip","poke","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",11,"leg",4.49981239787,"walk","flee","trample","trip","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",12,"leg",5.1828031037,"hike","trek","leap","sprint","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",13,"arm",5.06692952802,"snatch","carve","click","scrub","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",14,"leg",5.84987897077,"dance","stumble","wander","bounce","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",15,"arm",5.29979761411,"whip","grab","shake","wipe","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",16,"arm",5.14926021127,"scrape","peel","catch","dunk","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",17,"arm",4.63215660164,"push","scoop","knock","scratch","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",18,"leg",4.79900088999,"tramp","glide","sneak","strut","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",19,"arm",5.51534828986,"stab","clap","clean","throw","","",""
"sheb_replication_1810","2018_Nov_01_1304",1,704,2,"feet",20,"leg",6.38350560609,"slide","jog","wade","jump","","",""
