"expName","date","participant","trial","verb","rated_category","rating"
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,1,"SLIP","arm",2
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,1,"SLIP","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,2,"WANDER","arm",2
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,2,"WANDER","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,3,"STEP","arm",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,3,"STEP","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,4,"PLUCK","arm",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,4,"PLUCK","leg",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,5,"SCOOP","arm",5
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,5,"SCOOP","leg",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,6,"TIPTOE","arm",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,6,"TIPTOE","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,7,"WHIP","arm",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,7,"WHIP","leg",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,8,"STROLL","arm",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,8,"STROLL","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,9,"SNEAK","arm",3
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,9,"SNEAK","leg",5
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,10,"STUMBLE","arm",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,10,"STUMBLE","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,11,"CARVE","arm",6
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,11,"CARVE","leg",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,12,"KNEEL","arm",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,12,"KNEEL","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,13,"HOP","arm",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,13,"HOP","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,14,"HACK","arm",5
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,14,"HACK","leg",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,15,"TRIP","arm",2
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,15,"TRIP","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,16,"BRUSH","arm",6
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,16,"BRUSH","leg",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,17,"FOLD","arm",6
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,17,"FOLD","leg",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,18,"TROT","arm",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,18,"TROT","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,19,"SKATE","arm",2
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,19,"SKATE","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,20,"MARCH","arm",3
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,20,"MARCH","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,21,"RUN","arm",3
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,21,"RUN","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,22,"WOBBLE","arm",5
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,22,"WOBBLE","leg",5
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,23,"PUNCH","arm",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,23,"PUNCH","leg",2
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,24,"WADE","arm",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,24,"WADE","leg",5
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,25,"CHOP","arm",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,25,"CHOP","leg",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,26,"HIKE","arm",2
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,26,"HIKE","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,27,"TRAMPLE","arm",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,27,"TRAMPLE","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,28,"STOMP","arm",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,28,"STOMP","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,29,"CUT","arm",5
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,29,"CUT","leg",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,30,"PULL","arm",6
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,30,"PULL","leg",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,31,"KICK","arm",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,31,"KICK","leg",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,32,"WASH","arm",6
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,32,"WASH","leg",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,33,"PAT","arm",7
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,33,"PAT","leg",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,34,"STAB","arm",6
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,34,"STAB","leg",1
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,35,"STRUT","arm",2
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,35,"STRUT","leg",6
"verb_norming_L1-eng_no-translation","2018_Sep_28_1343",990,36,"TRUDGE","arm",2
