"expName","date","participant","trial","verb","rated_category","rating"
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,1,"BRUSH","arm",7
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,1,"BRUSH","leg",2
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,2,"STAB","arm",7
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,2,"STAB","leg",1
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,3,"PACE","arm",1
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,3,"PACE","leg",7
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,4,"GRAB","arm",7
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,4,"GRAB","leg",1
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,5,"PUSH","arm",7
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,5,"PUSH","leg",3
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,6,"TIPTOE","arm",1
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,6,"TIPTOE","leg",7
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,7,"CLAP","arm",7
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,7,"CLAP","leg",1
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,8,"POLISH","arm",7
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,8,"POLISH","leg",2
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,9,"GRIP","arm",7
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,9,"GRIP","leg",3
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,10,"SCRATCH","arm",7
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,10,"SCRATCH","leg",2
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,11,"LIMP","arm",1
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,11,"LIMP","leg",7
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,12,"ROAM","arm",1
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,12,"ROAM","leg",6
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,13,"SLAP","arm",7
"verb_norming_L1-eng_no-translation","2018_Nov_01_1331",704,13,"SLAP","leg",2
