"expName","date","participant","trial","verb","rated_category","rating"
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,1,"NIP","leg",2
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,1,"NIP","arm",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,2,"SNATCH","leg",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,2,"SNATCH","arm",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,3,"PULL","leg",3
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,3,"PULL","arm",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,4,"STIR","leg",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,4,"STIR","arm",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,5,"PEEL","leg",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,5,"PEEL","arm",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,6,"STRUT","leg",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,6,"STRUT","arm",4
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,7,"TIPTOE","leg",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,7,"TIPTOE","arm",2
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,8,"RUSH","leg",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,8,"RUSH","arm",3
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,9,"JUMP","leg",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,9,"JUMP","arm",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,10,"TRIP","leg",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,10,"TRIP","arm",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,11,"CUT","leg",2
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,11,"CUT","arm",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,12,"SNEAK","leg",6
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,12,"SNEAK","arm",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,13,"PEDAL","leg",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,13,"PEDAL","arm",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,14,"STRAY","leg",4
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,14,"STRAY","arm",4
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,15,"MARCH","leg",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,15,"MARCH","arm",2
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,16,"ROAM","leg",4
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,16,"ROAM","arm",4
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,17,"WALK","leg",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,17,"WALK","arm",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,18,"CLICK","leg",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,18,"CLICK","arm",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,19,"CHOP","leg",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,19,"CHOP","arm",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,20,"WHIP","leg",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,20,"WHIP","arm",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,21,"FLEE","leg",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,21,"FLEE","arm",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,22,"PACE","leg",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,22,"PACE","arm",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,23,"THROW","leg",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,23,"THROW","arm",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,24,"WIPE","leg",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,24,"WIPE","arm",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,25,"HUG","leg",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,25,"HUG","arm",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,26,"STAND","leg",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,26,"STAND","arm",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,27,"SQUAT","leg",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,27,"SQUAT","arm",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,28,"POKE","leg",1
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,28,"POKE","arm",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,29,"SKIP","leg",7
"verb_norming_L1-eng_no-translation","2018_Oct_22_1334",701,29,"SKIP","arm",4
