"expName","date","participant","trial","resp_time","our_transl","verb","ppt_translation","score","comment"
"verb_norming_oral_input","2018_Jun_21_1704",915,55,31.4457252854,"vandra","HIKE","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,56,6.60800339474,"gripa","GRASP","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,57,1.14084606097,"klicka","CLICK","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,58,50.3632456412,"lunka","PLOD","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,59,3.60618551895,"snubbla","STUMBLE","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,60,13.1990575968,"plocka","PLUCK","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,61,33.1395536742,"rusa","FLIT","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,62,13.2506183385,"smyga","SNEAK","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,63,7.17827312468,"smälla till","SLAP","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,64,7.48040637288,"slå","BASH","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,65,11.9917138685,"gripa tag i","CLUTCH","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,66,8.60384650032,"studsa","BOUNCE","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,67,40.7366711498,"slå på/av","SWITCH","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,68,1.32496041053,"vandra","WANDER","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,69,4.26000246545,"skala","PEEL","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,70,13.1655491794,"gripa om","GRIP","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,71,1.89517838178,"gå","WALK","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,72,4.27709152517,"repa","SCRATCH","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,73,18.3141784039,"slå","PUNCH","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,74,9.8112696446,"torka","WIPE","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,75,15.563789226,"röra sig långsamt framåt","INCH","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,76,55.7299583244,"gnugga","RUB","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,77,26.3976959876,"polera","POLISH","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,78,15.4630115023,"halka","SLIP","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,79,8.41932124208,"dra","PULL","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,80,10.0461418836,"ströva omkring","ROAM","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,81,47.5455729331,"tälja","CARVE","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,82,2.61665736854,"trampa","TREAD","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,83,6.10501561453,"knacka","KNOCK","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,84,46.0530601634,"borsta","BRUSH","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,85,62.7232241633,"ragla","STAGGER","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,86,5.08195336503,"sticka","STAB","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,87,1.54327382006,"glida","GLIDE","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,88,5.04851013996,"slå in","WRAP","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,89,20.5446819725,"fila","FILE","","",""
"verb_norming_oral_input","2018_Jun_21_1704",915,90,36.0073801569,"ströva","STRAY","","",""
