"expName","date","participant","trial","verb","rated_category","rating"
"verb_norming","2018_Jun_20_1058",912,0,"GRATE","Arm",7
"verb_norming","2018_Jun_20_1058",912,0,"GRATE","Leg",1
"verb_norming","2018_Jun_20_1058",912,1,"TWINE","Arm",6
"verb_norming","2018_Jun_20_1058",912,1,"TWINE","Leg",2
"verb_norming","2018_Jun_20_1058",912,2,"CLIMB","Arm",7
"verb_norming","2018_Jun_20_1058",912,2,"CLIMB","Leg",7
"verb_norming","2018_Jun_20_1058",912,3,"JUMP","Arm",2
"verb_norming","2018_Jun_20_1058",912,3,"JUMP","Leg",7
"verb_norming","2018_Jun_20_1058",912,4,"STAMP","Arm",1
"verb_norming","2018_Jun_20_1058",912,4,"STAMP","Leg",7
"verb_norming","2018_Jun_20_1058",912,5,"BIND","Arm",6
"verb_norming","2018_Jun_20_1058",912,5,"BIND","Leg",1
"verb_norming","2018_Jun_20_1058",912,6,"RUN","Arm",2
"verb_norming","2018_Jun_20_1058",912,6,"RUN","Leg",7
"verb_norming","2018_Jun_20_1058",912,7,"WIPE","Arm",7
"verb_norming","2018_Jun_20_1058",912,7,"WIPE","Leg",1
"verb_norming","2018_Jun_20_1058",912,8,"BRUSH","Arm",7
"verb_norming","2018_Jun_20_1058",912,8,"BRUSH","Leg",1
"verb_norming","2018_Jun_20_1058",912,9,"SEIZE","Arm",5
"verb_norming","2018_Jun_20_1058",912,9,"SEIZE","Leg",1
"verb_norming","2018_Jun_20_1058",912,10,"FLIT","Arm",2
"verb_norming","2018_Jun_20_1058",912,10,"FLIT","Leg",6
"verb_norming","2018_Jun_20_1058",912,11,"SNEAK","Arm",1
"verb_norming","2018_Jun_20_1058",912,11,"SNEAK","Leg",7
"verb_norming","2018_Jun_20_1058",912,12,"CLEAN","Arm",5
"verb_norming","2018_Jun_20_1058",912,12,"CLEAN","Leg",1
"verb_norming","2018_Jun_20_1058",912,13,"FILE","Arm",5
"verb_norming","2018_Jun_20_1058",912,13,"FILE","Leg",1
"verb_norming","2018_Jun_20_1058",912,14,"STIR","Arm",6
"verb_norming","2018_Jun_20_1058",912,14,"STIR","Leg",1
"verb_norming","2018_Jun_20_1058",912,15,"SKIM","Arm",6
"verb_norming","2018_Jun_20_1058",912,15,"SKIM","Leg",3
"verb_norming","2018_Jun_20_1058",912,16,"GRIP","Arm",7
"verb_norming","2018_Jun_20_1058",912,16,"GRIP","Leg",1
"verb_norming","2018_Jun_20_1058",912,17,"CARVE","Arm",7
"verb_norming","2018_Jun_20_1058",912,17,"CARVE","Leg",1
"verb_norming","2018_Jun_20_1058",912,18,"STRUT","Arm",1
"verb_norming","2018_Jun_20_1058",912,18,"STRUT","Leg",7
"verb_norming","2018_Jun_20_1058",912,19,"FOLD","Arm",6
"verb_norming","2018_Jun_20_1058",912,19,"FOLD","Leg",1
"verb_norming","2018_Jun_20_1058",912,20,"SLITHER","Arm",5
"verb_norming","2018_Jun_20_1058",912,20,"SLITHER","Leg",5
"verb_norming","2018_Jun_20_1058",912,21,"KNEEL","Arm",1
"verb_norming","2018_Jun_20_1058",912,21,"KNEEL","Leg",7
"verb_norming","2018_Jun_20_1058",912,22,"TREAD","Arm",2
"verb_norming","2018_Jun_20_1058",912,22,"TREAD","Leg",6
"verb_norming","2018_Jun_20_1058",912,23,"DUNK","Arm",6
"verb_norming","2018_Jun_20_1058",912,23,"DUNK","Leg",2
"verb_norming","2018_Jun_20_1058",912,24,"WALK","Arm",1
"verb_norming","2018_Jun_20_1058",912,24,"WALK","Leg",7
"verb_norming","2018_Jun_20_1058",912,25,"CLAP","Arm",7
"verb_norming","2018_Jun_20_1058",912,25,"CLAP","Leg",1
"verb_norming","2018_Jun_20_1058",912,26,"GRAB","Arm",7
"verb_norming","2018_Jun_20_1058",912,26,"GRAB","Leg",1
"verb_norming","2018_Jun_20_1058",912,27,"SPRINT","Arm",1
"verb_norming","2018_Jun_20_1058",912,27,"SPRINT","Leg",7
"verb_norming","2018_Jun_20_1058",912,28,"RAMBLE","Arm",6
"verb_norming","2018_Jun_20_1058",912,28,"RAMBLE","Leg",2
"verb_norming","2018_Jun_20_1058",912,29,"PLUCK","Arm",7
"verb_norming","2018_Jun_20_1058",912,29,"PLUCK","Leg",1
"verb_norming","2018_Jun_20_1058",912,30,"KNOCK","Arm",7
"verb_norming","2018_Jun_20_1058",912,30,"KNOCK","Leg",1
"verb_norming","2018_Jun_20_1058",912,31,"STOMP","Arm",1
"verb_norming","2018_Jun_20_1058",912,31,"STOMP","Leg",7
"verb_norming","2018_Jun_20_1058",912,32,"WOBBLE","Arm",1
"verb_norming","2018_Jun_20_1058",912,32,"WOBBLE","Leg",7
"verb_norming","2018_Jun_20_1058",912,33,"CLAW","Arm",6
"verb_norming","2018_Jun_20_1058",912,33,"CLAW","Leg",1
"verb_norming","2018_Jun_20_1058",912,34,"SCRAPE","Arm",7
"verb_norming","2018_Jun_20_1058",912,34,"SCRAPE","Leg",1
"verb_norming","2018_Jun_20_1058",912,35,"STRAY","Arm",1
"verb_norming","2018_Jun_20_1058",912,35,"STRAY","Leg",7
"verb_norming","2018_Jun_20_1058",912,36,"SCRATCH","Arm",7
"verb_norming","2018_Jun_20_1058",912,36,"SCRATCH","Leg",1
"verb_norming","2018_Jun_20_1058",912,37,"TROT","Arm",1
"verb_norming","2018_Jun_20_1058",912,37,"TROT","Leg",7
"verb_norming","2018_Jun_20_1058",912,38,"SLIDE","Arm",1
"verb_norming","2018_Jun_20_1058",912,38,"SLIDE","Leg",7
"verb_norming","2018_Jun_20_1058",912,39,"RUSH","Arm",1
"verb_norming","2018_Jun_20_1058",912,39,"RUSH","Leg",7
"verb_norming","2018_Jun_20_1058",912,40,"CREEP","Arm",3
"verb_norming","2018_Jun_20_1058",912,40,"CREEP","Leg",6
"verb_norming","2018_Jun_20_1058",912,41,"SKIP","Arm",2
"verb_norming","2018_Jun_20_1058",912,41,"SKIP","Leg",6
"verb_norming","2018_Jun_20_1058",912,42,"TOSS","Arm",7
"verb_norming","2018_Jun_20_1058",912,42,"TOSS","Leg",1
"verb_norming","2018_Jun_20_1058",912,43,"STROLL","Arm",1
"verb_norming","2018_Jun_20_1058",912,43,"STROLL","Leg",7
"verb_norming","2018_Jun_20_1058",912,44,"POLISH","Arm",7
"verb_norming","2018_Jun_20_1058",912,44,"POLISH","Leg",1
"verb_norming","2018_Jun_20_1058",912,45,"TRAIPSE","Arm",1
"verb_norming","2018_Jun_20_1058",912,45,"TRAIPSE","Leg",7
"verb_norming","2018_Jun_20_1058",912,46,"DANCE","Arm",3
"verb_norming","2018_Jun_20_1058",912,46,"DANCE","Leg",7
