"expName","date","participant","itemID","item","correct_resp","resp","correct","RT","type"
"lextale","2018_Sep_12_1549",805,0,"platery","n","n",1,10.5658524617,"nonword"
"lextale","2018_Sep_12_1549",805,0,"denial","y","y",1,1.15749971552,"word"
"lextale","2018_Sep_12_1549",805,0,"generic","y","y",1,1.15739580304,"word"
"lextale","2018_Sep_12_1549",805,1,"mensible","n","n",1,2.66676136004,"nonword"
"lextale","2018_Sep_12_1549",805,2,"scornful","y","y",1,1.84484325414,"word"
"lextale","2018_Sep_12_1549",805,3,"stoutly","y","n",0,7.44656290696,"word"
"lextale","2018_Sep_12_1549",805,4,"ablaze","y","y",1,3.77377462291,"word"
"lextale","2018_Sep_12_1549",805,5,"kermshaw","n","n",1,7.89929971679,"nonword"
"lextale","2018_Sep_12_1549",805,6,"moonlit","y","y",1,3.43857270871,"word"
"lextale","2018_Sep_12_1549",805,7,"lofty","y","y",1,1.84511429583,"word"
"lextale","2018_Sep_12_1549",805,8,"hurricane","y","y",1,0.956315271263,"word"
"lextale","2018_Sep_12_1549",805,9,"flaw","y","y",1,0.872449995575,"word"
"lextale","2018_Sep_12_1549",805,10,"alberation","n","n",1,4.94772016803,"nonword"
"lextale","2018_Sep_12_1549",805,11,"unkempt","y","n",0,7.56397413488,"word"
"lextale","2018_Sep_12_1549",805,12,"breeding","y","y",1,1.69418714362,"word"
"lextale","2018_Sep_12_1549",805,13,"festivity","y","y",1,1.47552604213,"word"
"lextale","2018_Sep_12_1549",805,14,"screech","y","n",0,2.28101372751,"word"
"lextale","2018_Sep_12_1549",805,15,"savoury","y","y",1,1.37569340839,"word"
"lextale","2018_Sep_12_1549",805,16,"plaudate","n","n",1,2.16370996801,"nonword"
"lextale","2018_Sep_12_1549",805,17,"shin","y","y",1,4.46128410542,"word"
"lextale","2018_Sep_12_1549",805,18,"fluid","y","y",1,0.956127991731,"word"
"lextale","2018_Sep_12_1549",805,19,"spaunch","n","n",1,1.30847546559,"nonword"
"lextale","2018_Sep_12_1549",805,20,"allied","y","y",1,6.64152129455,"word"
"lextale","2018_Sep_12_1549",805,21,"slain","y","n",0,1.24116862428,"word"
"lextale","2018_Sep_12_1549",805,22,"recipient","y","y",1,1.27489632458,"word"
"lextale","2018_Sep_12_1549",805,23,"exprate","n","n",1,2.83455354772,"nonword"
"lextale","2018_Sep_12_1549",805,24,"eloquence","y","y",1,4.15935552135,"word"
"lextale","2018_Sep_12_1549",805,25,"cleanliness","y","n",0,2.58301896185,"word"
"lextale","2018_Sep_12_1549",805,26,"dispatch","y","y",1,1.15750998824,"word"
"lextale","2018_Sep_12_1549",805,27,"rebondicate","n","n",1,3.13651571568,"nonword"
"lextale","2018_Sep_12_1549",805,28,"ingenious","y","y",1,2.68359241652,"word"
"lextale","2018_Sep_12_1549",805,29,"bewitch","y","y",1,1.40900308814,"word"
"lextale","2018_Sep_12_1549",805,30,"skave","n","n",1,0.922722696699,"nonword"
"lextale","2018_Sep_12_1549",805,31,"plaintively","y","n",0,5.56823217605,"word"
"lextale","2018_Sep_12_1549",805,32,"kilp","n","n",1,0.88914197527,"nonword"
"lextale","2018_Sep_12_1549",805,33,"interfate","n","n",1,2.88488116837,"nonword"
"lextale","2018_Sep_12_1549",805,34,"hasty","y","y",1,1.07351985953,"word"
"lextale","2018_Sep_12_1549",805,35,"lengthy","y","y",1,2.39866201813,"word"
"lextale","2018_Sep_12_1549",805,36,"fray","y","y",1,1.15752144627,"word"
"lextale","2018_Sep_12_1549",805,37,"crumper","n","n",1,1.05699816988,"nonword"
"lextale","2018_Sep_12_1549",805,38,"upkeep","y","n",0,3.25382224091,"word"
"lextale","2018_Sep_12_1549",805,39,"majestic","y","y",1,1.55987690124,"word"
"lextale","2018_Sep_12_1549",805,40,"magrity","n","n",1,2.38181673789,"nonword"
"lextale","2018_Sep_12_1549",805,41,"nourishment","y","y",1,1.47619021279,"word"
"lextale","2018_Sep_12_1549",805,42,"abergy","n","n",1,2.44860954825,"nonword"
"lextale","2018_Sep_12_1549",805,43,"proom","n","n",1,1.9625033979,"nonword"
"lextale","2018_Sep_12_1549",805,44,"turmoil","y","y",1,5.56823257115,"word"
"lextale","2018_Sep_12_1549",805,45,"carbohydrate","y","n",0,15.563641852,"word"
"lextale","2018_Sep_12_1549",805,46,"scholar","y","y",1,4.511702205,"word"
"lextale","2018_Sep_12_1549",805,47,"turtle","y","y",1,1.0393500373,"word"
"lextale","2018_Sep_12_1549",805,48,"fellick","n","n",1,1.02338821071,"nonword"
"lextale","2018_Sep_12_1549",805,49,"destription","n","n",1,5.60178089401,"nonword"
"lextale","2018_Sep_12_1549",805,50,"cylinder","y","y",1,0.989786548746,"word"
"lextale","2018_Sep_12_1549",805,51,"censorship","y","y",1,1.12380638931,"word"
"lextale","2018_Sep_12_1549",805,52,"celestial","y","n",0,2.6164692988,"word"
"lextale","2018_Sep_12_1549",805,53,"rascal","y","y",1,1.44259447739,"word"
"lextale","2018_Sep_12_1549",805,54,"purrage","n","n",1,2.11338432289,"nonword"
"lextale","2018_Sep_12_1549",805,55,"pulsh","n","n",1,1.09045680402,"nonword"
"lextale","2018_Sep_12_1549",805,56,"muddy","y","y",1,0.989844629107,"word"
"lextale","2018_Sep_12_1549",805,57,"quirty","n","n",1,1.2916870804,"nonword"
"lextale","2018_Sep_12_1549",805,58,"pudour","n","n",1,1.52645422161,"nonword"
"lextale","2018_Sep_12_1549",805,59,"listless","y","n",0,1.6271169699,"word"
"lextale","2018_Sep_12_1549",805,60,"wrought","y","n",0,6.20550728257,"word"
"lextale","2018_Sep_12_1719",806,0,"platery","n","n",1,32.3344121003,"nonword"
"lextale","2018_Sep_12_1719",806,0,"denial","y","n",0,4.19275884086,"word"
"lextale","2018_Sep_12_1719",806,0,"generic","y","n",0,2.01274172493,"word"
"lextale","2018_Sep_12_1719",806,1,"mensible","n","n",1,1.45936429267,"nonword"
"lextale","2018_Sep_12_1719",806,2,"scornful","y","n",0,1.81152251147,"word"
"lextale","2018_Sep_12_1719",806,3,"stoutly","y","n",0,0.956348855145,"word"
"lextale","2018_Sep_12_1719",806,4,"ablaze","y","n",0,1.47608313947,"word"
"lextale","2018_Sep_12_1719",806,5,"kermshaw","n","n",1,1.7444128273,"nonword"
"lextale","2018_Sep_12_1719",806,6,"moonlit","y","n",0,1.29155432529,"word"
"lextale","2018_Sep_12_1719",806,7,"lofty","y","n",0,1.40899874199,"word"
"lextale","2018_Sep_12_1719",806,8,"hurricane","y","n",0,1.57657717813,"word"
"lextale","2018_Sep_12_1719",806,9,"flaw","y","n",0,1.32494934761,"word"
"lextale","2018_Sep_12_1719",806,10,"alberation","n","n",1,1.79362190712,"nonword"
"lextale","2018_Sep_12_1719",806,11,"unkempt","y","n",0,1.17422172316,"word"
"lextale","2018_Sep_12_1719",806,12,"breeding","y","y",1,4.41104064203,"word"
"lextale","2018_Sep_12_1719",806,13,"festivity","y","n",0,1.67735885287,"word"
"lextale","2018_Sep_12_1719",806,14,"screech","y","n",0,2.34823759688,"word"
"lextale","2018_Sep_12_1719",806,15,"savoury","y","n",0,1.52649531248,"word"
"lextale","2018_Sep_12_1719",806,16,"plaudate","n","n",1,1.05666233105,"nonword"
"lextale","2018_Sep_12_1719",806,17,"shin","y","n",0,1.14080062395,"word"
"lextale","2018_Sep_12_1719",806,18,"fluid","y","n",0,0.855438771447,"word"
"lextale","2018_Sep_12_1719",806,19,"spaunch","n","n",1,0.754805655999,"nonword"
"lextale","2018_Sep_12_1719",806,20,"allied","y","n",0,1.32498964826,"word"
"lextale","2018_Sep_12_1719",806,21,"slain","y","n",0,0.704613556192,"word"
"lextale","2018_Sep_12_1719",806,22,"recipient","y","n",0,4.12596286966,"word"
"lextale","2018_Sep_12_1719",806,23,"exprate","n","n",1,1.50977686078,"nonword"
"lextale","2018_Sep_12_1719",806,24,"eloquence","y","n",0,1.15746692185,"word"
"lextale","2018_Sep_12_1719",806,25,"cleanliness","y","y",1,6.49060994652,"word"
"lextale","2018_Sep_12_1719",806,26,"dispatch","y","y",1,7.06086979884,"word"
"lextale","2018_Sep_12_1719",806,27,"rebondicate","n","n",1,2.11337918653,"nonword"
"lextale","2018_Sep_12_1719",806,28,"ingenious","y","n",0,1.45943975763,"word"
"lextale","2018_Sep_12_1719",806,29,"bewitch","y","n",0,1.07365063912,"word"
"lextale","2018_Sep_12_1719",806,30,"skave","n","n",1,4.8135367542,"nonword"
"lextale","2018_Sep_12_1719",806,31,"plaintively","y","n",0,2.11348033328,"word"
"lextale","2018_Sep_12_1719",806,32,"kilp","n","n",1,0.738321106166,"nonword"
"lextale","2018_Sep_12_1719",806,33,"interfate","n","n",1,0.973025820869,"nonword"
"lextale","2018_Sep_12_1719",806,34,"hasty","y","n",0,0.906031902317,"word"
"lextale","2018_Sep_12_1719",806,35,"lengthy","y","n",0,2.16372577219,"word"
"lextale","2018_Sep_12_1719",806,36,"fray","y","y",1,2.63333591468,"word"
"lextale","2018_Sep_12_1719",806,37,"crumper","n","n",1,4.49489801563,"nonword"
"lextale","2018_Sep_12_1719",806,38,"upkeep","y","y",1,3.35446167803,"word"
"lextale","2018_Sep_12_1719",806,39,"majestic","y","y",1,2.09663821388,"word"
"lextale","2018_Sep_12_1719",806,40,"magrity","n","n",1,2.44885490815,"nonword"
"lextale","2018_Sep_12_1719",806,41,"nourishment","y","n",0,1.22465602202,"word"
"lextale","2018_Sep_12_1719",806,42,"abergy","n","y",0,6.55768841743,"nonword"
"lextale","2018_Sep_12_1719",806,43,"proom","n","y",0,1.71094352534,"nonword"
"lextale","2018_Sep_12_1719",806,44,"turmoil","y","n",0,1.71092100439,"word"
"lextale","2018_Sep_12_1719",806,45,"carbohydrate","y","n",0,3.43840636972,"word"
"lextale","2018_Sep_12_1719",806,46,"scholar","y","y",1,3.55573067465,"word"
"lextale","2018_Sep_12_1719",806,47,"turtle","y","n",0,0.268615348388,"word"
"lextale","2018_Sep_12_1719",806,48,"fellick","n","n",1,1.04019279519,"nonword"
"lextale","2018_Sep_12_1719",806,49,"destription","n","y",0,2.86801652801,"nonword"
"lextale","2018_Sep_12_1719",806,50,"cylinder","y","n",0,0.35250828139,"word"
"lextale","2018_Sep_12_1719",806,51,"censorship","y","n",0,3.15310022695,"word"
"lextale","2018_Sep_12_1719",806,52,"celestial","y","n",0,1.50964766161,"word"
"lextale","2018_Sep_12_1719",806,53,"rascal","y","n",0,1.14055802979,"word"
"lextale","2018_Sep_12_1719",806,54,"purrage","n","n",1,0.922716770132,"nonword"
"lextale","2018_Sep_12_1719",806,55,"pulsh","n","n",1,1.42586496276,"nonword"
"lextale","2018_Sep_12_1719",806,56,"muddy","y","y",1,3.18676313011,"word"
"lextale","2018_Sep_12_1719",806,57,"quirty","n","n",1,0.31897141656,"nonword"
"lextale","2018_Sep_12_1719",806,58,"pudour","n","n",1,1.44262055428,"nonword"
"lextale","2018_Sep_12_1719",806,59,"listless","y","n",0,1.22459122489,"word"
"lextale","2018_Sep_12_1719",806,60,"wrought","y","n",0,1.69411800033,"word"
"lextale","2018_Sep_13_1410",807,0,"platery","n","y",0,10.2472670622,"nonword"
"lextale","2018_Sep_13_1410",807,0,"denial","y","y",1,1.27476752051,"word"
"lextale","2018_Sep_13_1410",807,0,"generic","y","y",1,1.99599956697,"word"
"lextale","2018_Sep_13_1410",807,1,"mensible","n","n",1,1.57673363951,"nonword"
"lextale","2018_Sep_13_1410",807,2,"scornful","y","n",0,1.27485325819,"word"
"lextale","2018_Sep_13_1410",807,3,"stoutly","y","y",1,1.22436878106,"word"
"lextale","2018_Sep_13_1410",807,4,"ablaze","y","n",0,2.76745532158,"word"
"lextale","2018_Sep_13_1410",807,5,"kermshaw","n","n",1,3.75703009432,"nonword"
"lextale","2018_Sep_13_1410",807,6,"moonlit","y","n",0,2.09644895882,"word"
"lextale","2018_Sep_13_1410",807,7,"lofty","y","y",1,3.77381492357,"word"
"lextale","2018_Sep_13_1410",807,8,"hurricane","y","y",1,1.2580032367,"word"
"lextale","2018_Sep_13_1410",807,9,"flaw","y","y",1,0.77176788717,"word"
"lextale","2018_Sep_13_1410",807,10,"alberation","n","y",0,12.1759076341,"nonword"
"lextale","2018_Sep_13_1410",807,11,"unkempt","y","n",0,1.09042756628,"word"
"lextale","2018_Sep_13_1410",807,12,"breeding","y","y",1,0.838881522384,"word"
"lextale","2018_Sep_13_1410",807,13,"festivity","y","y",1,2.19666247329,"word"
"lextale","2018_Sep_13_1410",807,14,"screech","y","y",1,1.22456396268,"word"
"lextale","2018_Sep_13_1410",807,15,"savoury","y","y",1,1.42592817948,"word"
"lextale","2018_Sep_13_1410",807,16,"plaudate","n","n",1,1.40905879787,"nonword"
"lextale","2018_Sep_13_1410",807,17,"shin","y","y",1,0.905960388404,"word"
"lextale","2018_Sep_13_1410",807,18,"fluid","y","y",1,0.671167565398,"word"
"lextale","2018_Sep_13_1410",807,19,"spaunch","n","y",0,1.71094905681,"nonword"
"lextale","2018_Sep_13_1410",807,20,"allied","y","y",1,2.75074358666,"word"
"lextale","2018_Sep_13_1410",807,21,"slain","y","y",1,0.838831739218,"word"
"lextale","2018_Sep_13_1410",807,22,"recipient","y","y",1,5.78628600192,"word"
"lextale","2018_Sep_13_1410",807,23,"exprate","n","n",1,2.70038317234,"nonword"
"lextale","2018_Sep_13_1410",807,24,"eloquence","y","n",0,2.13017191787,"word"
"lextale","2018_Sep_13_1410",807,25,"cleanliness","y","n",0,7.96649118759,"word"
"lextale","2018_Sep_13_1410",807,26,"dispatch","y","y",1,1.00658086051,"word"
"lextale","2018_Sep_13_1410",807,27,"rebondicate","n","y",0,4.12593837318,"nonword"
"lextale","2018_Sep_13_1410",807,28,"ingenious","y","y",1,2.29806999355,"word"
"lextale","2018_Sep_13_1410",807,29,"bewitch","y","y",1,1.1072096298,"word"
"lextale","2018_Sep_13_1410",807,30,"skave","n","n",1,3.11965581657,"nonword"
"lextale","2018_Sep_13_1410",807,31,"plaintively","y","n",0,2.13016204026,"word"
"lextale","2018_Sep_13_1410",807,32,"kilp","n","n",1,2.28112633229,"nonword"
"lextale","2018_Sep_13_1410",807,33,"interfate","n","y",0,1.25804077162,"nonword"
"lextale","2018_Sep_13_1410",807,34,"hasty","y","y",1,0.922699780638,"word"
"lextale","2018_Sep_13_1410",807,35,"lengthy","y","n",0,3.23712472975,"word"
"lextale","2018_Sep_13_1410",807,36,"fray","y","y",1,0.822116053254,"word"
"lextale","2018_Sep_13_1410",807,37,"crumper","n","y",0,0.989784178119,"nonword"
"lextale","2018_Sep_13_1410",807,38,"upkeep","y","n",0,1.79456462645,"word"
"lextale","2018_Sep_13_1410",807,39,"majestic","y","y",1,1.2412670053,"word"
"lextale","2018_Sep_13_1410",807,40,"magrity","n","y",0,2.11338629841,"nonword"
"lextale","2018_Sep_13_1410",807,41,"nourishment","y","y",1,4.34401195428,"word"
"lextale","2018_Sep_13_1410",807,42,"abergy","n","n",1,1.10722227315,"nonword"
"lextale","2018_Sep_13_1410",807,43,"proom","n","y",0,3.67309883618,"nonword"
"lextale","2018_Sep_13_1410",807,44,"turmoil","y","n",0,0.872425103991,"word"
"lextale","2018_Sep_13_1410",807,45,"carbohydrate","y","y",1,5.73589397924,"word"
"lextale","2018_Sep_13_1410",807,46,"scholar","y","y",1,1.979204465,"word"
"lextale","2018_Sep_13_1410",807,47,"turtle","y","y",1,0.855566390199,"word"
"lextale","2018_Sep_13_1410",807,48,"fellick","n","n",1,2.88489578724,"nonword"
"lextale","2018_Sep_13_1410",807,49,"destription","n","y",0,3.65629978317,"nonword"
"lextale","2018_Sep_13_1410",807,50,"cylinder","y","y",1,0.972934946835,"word"
"lextale","2018_Sep_13_1410",807,51,"censorship","y","y",1,9.77769247911,"word"
"lextale","2018_Sep_13_1410",807,52,"celestial","y","n",0,1.02334158838,"word"
"lextale","2018_Sep_13_1410",807,53,"rascal","y","y",1,2.04621655836,"word"
"lextale","2018_Sep_13_1410",807,54,"purrage","n","y",0,3.38799538202,"nonword"
"lextale","2018_Sep_13_1410",807,55,"pulsh","n","n",1,1.5600136074,"nonword"
"lextale","2018_Sep_13_1410",807,56,"muddy","y","y",1,0.671095261275,"word"
"lextale","2018_Sep_13_1410",807,57,"quirty","n","y",0,0.90596275903,"nonword"
"lextale","2018_Sep_13_1410",807,58,"pudour","n","n",1,2.11351115143,"nonword"
"lextale","2018_Sep_13_1410",807,59,"listless","y","n",0,3.50542794558,"word"
"lextale","2018_Sep_13_1410",807,60,"wrought","y","y",1,0.838876781131,"word"
"lextale","2018_Sep_13_1613",808,0,"platery","n","n",1,6.59125926125,"nonword"
"lextale","2018_Sep_13_1613",808,0,"denial","y","y",1,2.34813645013,"word"
"lextale","2018_Sep_13_1613",808,0,"generic","y","y",1,2.44876482432,"word"
"lextale","2018_Sep_13_1613",808,1,"mensible","n","n",1,2.34816529276,"nonword"
"lextale","2018_Sep_13_1613",808,2,"scornful","y","y",1,1.69411128355,"word"
"lextale","2018_Sep_13_1613",808,3,"stoutly","y","y",1,1.79481630802,"word"
"lextale","2018_Sep_13_1613",808,4,"ablaze","y","n",0,3.99201138217,"word"
"lextale","2018_Sep_13_1613",808,5,"kermshaw","n","n",1,1.2412764878,"nonword"
"lextale","2018_Sep_13_1613",808,6,"moonlit","y","n",0,1.40903548671,"word"
"lextale","2018_Sep_13_1613",808,7,"lofty","y","y",1,1.42581952575,"word"
"lextale","2018_Sep_13_1613",808,8,"hurricane","y","y",1,1.35892438332,"word"
"lextale","2018_Sep_13_1613",808,9,"flaw","y","y",1,0.905981724047,"word"
"lextale","2018_Sep_13_1613",808,10,"alberation","n","y",0,1.42586417256,"nonword"
"lextale","2018_Sep_13_1613",808,11,"unkempt","y","n",0,2.7507558349,"word"
"lextale","2018_Sep_13_1613",808,12,"breeding","y","y",1,1.42579423906,"word"
"lextale","2018_Sep_13_1613",808,13,"festivity","y","y",1,3.72297327197,"word"
"lextale","2018_Sep_13_1613",808,14,"screech","y","y",1,0.771797124904,"word"
"lextale","2018_Sep_13_1613",808,15,"savoury","y","n",0,4.88066145234,"word"
"lextale","2018_Sep_13_1613",808,16,"plaudate","n","y",0,1.19102670274,"nonword"
"lextale","2018_Sep_13_1613",808,17,"shin","y","y",1,0.922732574312,"word"
"lextale","2018_Sep_13_1613",808,18,"fluid","y","y",1,1.05686699518,"word"
"lextale","2018_Sep_13_1613",808,19,"spaunch","n","n",1,1.67735095078,"nonword"
"lextale","2018_Sep_13_1613",808,20,"allied","y","y",1,1.00656900737,"word"
"lextale","2018_Sep_13_1613",808,21,"slain","y","y",1,1.07351827911,"word"
"lextale","2018_Sep_13_1613",808,22,"recipient","y","y",1,5.19918244977,"word"
"lextale","2018_Sep_13_1613",808,23,"exprate","n","n",1,1.05688675041,"nonword"
"lextale","2018_Sep_13_1613",808,24,"eloquence","y","n",0,1.27482085962,"word"
"lextale","2018_Sep_13_1613",808,25,"cleanliness","y","y",1,0.93953044201,"word"
"lextale","2018_Sep_13_1613",808,26,"dispatch","y","y",1,1.10712428723,"word"
"lextale","2018_Sep_13_1613",808,27,"rebondicate","n","n",1,1.30848415789,"nonword"
"lextale","2018_Sep_13_1613",808,28,"ingenious","y","n",0,4.00852833057,"word"
"lextale","2018_Sep_13_1613",808,29,"bewitch","y","n",0,1.00648880116,"word"
"lextale","2018_Sep_13_1613",808,30,"skave","n","y",0,1.50974485732,"nonword"
"lextale","2018_Sep_13_1613",808,31,"plaintively","y","y",1,5.88686814889,"word"
"lextale","2018_Sep_13_1613",808,32,"kilp","n","n",1,0.956284058007,"nonword"
"lextale","2018_Sep_13_1613",808,33,"interfate","n","y",0,1.20775384674,"nonword"
"lextale","2018_Sep_13_1613",808,34,"hasty","y","y",1,2.1301920682,"word"
"lextale","2018_Sep_13_1613",808,35,"lengthy","y","y",1,2.29790365456,"word"
"lextale","2018_Sep_13_1613",808,36,"fray","y","y",1,1.82854400832,"word"
"lextale","2018_Sep_13_1613",808,37,"crumper","n","y",0,1.47595828645,"nonword"
"lextale","2018_Sep_13_1613",808,38,"upkeep","y","n",0,1.19106147194,"word"
"lextale","2018_Sep_13_1613",808,39,"majestic","y","y",1,2.86807579369,"word"
"lextale","2018_Sep_13_1613",808,40,"magrity","n","n",1,1.07368501321,"nonword"
"lextale","2018_Sep_13_1613",808,41,"nourishment","y","y",1,1.34197044934,"word"
"lextale","2018_Sep_13_1613",808,42,"abergy","n","n",1,5.06511677708,"nonword"
"lextale","2018_Sep_13_1613",808,43,"proom","n","y",0,1.05685632736,"nonword"
"lextale","2018_Sep_13_1613",808,44,"turmoil","y","y",1,1.37553497149,"word"
"lextale","2018_Sep_13_1613",808,45,"carbohydrate","y","y",1,1.77805834587,"word"
"lextale","2018_Sep_13_1613",808,46,"scholar","y","y",1,0.956070701579,"word"
"lextale","2018_Sep_13_1613",808,47,"turtle","y","y",1,0.85555335175,"word"
"lextale","2018_Sep_13_1613",808,48,"fellick","n","n",1,8.13414429848,"nonword"
"lextale","2018_Sep_13_1613",808,49,"destription","n","y",0,0.788525059108,"nonword"
"lextale","2018_Sep_13_1613",808,50,"cylinder","y","y",1,0.889047545295,"word"
"lextale","2018_Sep_13_1613",808,51,"censorship","y","y",1,1.09056348223,"word"
"lextale","2018_Sep_13_1613",808,52,"celestial","y","n",0,2.96878200346,"word"
"lextale","2018_Sep_13_1613",808,53,"rascal","y","n",0,2.16367006246,"word"
"lextale","2018_Sep_13_1613",808,54,"purrage","n","y",0,0.771764726334,"nonword"
"lextale","2018_Sep_13_1613",808,55,"pulsh","n","y",0,0.788628576485,"nonword"
"lextale","2018_Sep_13_1613",808,56,"muddy","y","y",1,0.754996886577,"word"
"lextale","2018_Sep_13_1613",808,57,"quirty","n","y",0,1.19106739851,"nonword"
"lextale","2018_Sep_13_1613",808,58,"pudour","n","y",0,1.97929138799,"nonword"
"lextale","2018_Sep_13_1613",808,59,"listless","y","y",1,3.25383606956,"word"
"lextale","2018_Sep_13_1613",808,60,"wrought","y","y",1,1.47611869887,"word"
"lextale","2018_Sep_13_1730",809,0,"platery","n","n",1,12.6118825307,"nonword"
"lextale","2018_Sep_13_1730",809,0,"denial","y","y",1,1.24130098429,"word"
"lextale","2018_Sep_13_1730",809,0,"generic","y","y",1,1.00649828367,"word"
"lextale","2018_Sep_13_1730",809,1,"mensible","n","n",1,7.02730053545,"nonword"
"lextale","2018_Sep_13_1730",809,2,"scornful","y","y",1,2.88483217542,"word"
"lextale","2018_Sep_13_1730",809,3,"stoutly","y","y",1,2.09668641663,"word"
"lextale","2018_Sep_13_1730",809,4,"ablaze","y","y",1,1.6100555675,"word"
"lextale","2018_Sep_13_1730",809,5,"kermshaw","n","n",1,4.89741072219,"nonword"
"lextale","2018_Sep_13_1730",809,6,"moonlit","y","y",1,1.39230399656,"word"
"lextale","2018_Sep_13_1730",809,7,"lofty","y","y",1,2.04625290797,"word"
"lextale","2018_Sep_13_1730",809,8,"hurricane","y","y",1,1.0904291467,"word"
"lextale","2018_Sep_13_1730",809,9,"flaw","y","y",1,1.09041808378,"word"
"lextale","2018_Sep_13_1730",809,10,"alberation","n","y",0,2.063176814,"nonword"
"lextale","2018_Sep_13_1730",809,11,"unkempt","y","n",0,3.00230622495,"word"
"lextale","2018_Sep_13_1730",809,12,"breeding","y","y",1,1.22458174238,"word"
"lextale","2018_Sep_13_1730",809,13,"festivity","y","y",1,1.12357920423,"word"
"lextale","2018_Sep_13_1730",809,14,"screech","y","y",1,1.64386821527,"word"
"lextale","2018_Sep_13_1730",809,15,"savoury","y","y",1,1.10722424867,"word"
"lextale","2018_Sep_13_1730",809,16,"plaudate","n","n",1,1.30847151455,"nonword"
"lextale","2018_Sep_13_1730",809,17,"shin","y","n",0,4.49492132679,"word"
"lextale","2018_Sep_13_1730",809,18,"fluid","y","y",1,0.889163310912,"word"
"lextale","2018_Sep_13_1730",809,19,"spaunch","n","n",1,2.09666112994,"nonword"
"lextale","2018_Sep_13_1730",809,20,"allied","y","y",1,0.956265092991,"word"
"lextale","2018_Sep_13_1730",809,21,"slain","y","y",1,1.44260988646,"word"
"lextale","2018_Sep_13_1730",809,22,"recipient","y","y",1,0.973062960693,"word"
"lextale","2018_Sep_13_1730",809,23,"exprate","n","n",1,1.89543717523,"nonword"
"lextale","2018_Sep_13_1730",809,24,"eloquence","y","y",1,1.45928448156,"word"
"lextale","2018_Sep_13_1730",809,25,"cleanliness","y","y",1,1.12377557116,"word"
"lextale","2018_Sep_13_1730",809,26,"dispatch","y","y",1,0.771823596904,"word"
"lextale","2018_Sep_13_1730",809,27,"rebondicate","n","y",0,2.348204013,"nonword"
"lextale","2018_Sep_13_1730",809,28,"ingenious","y","y",1,0.905866353532,"word"
"lextale","2018_Sep_13_1730",809,29,"bewitch","y","y",1,1.04011535471,"word"
"lextale","2018_Sep_13_1730",809,30,"skave","n","n",1,1.50967887487,"nonword"
"lextale","2018_Sep_13_1730",809,31,"plaintively","y","n",0,8.60377301088,"word"
"lextale","2018_Sep_13_1730",809,32,"kilp","n","n",1,2.19730372789,"nonword"
"lextale","2018_Sep_13_1730",809,33,"interfate","n","n",1,2.68365365772,"nonword"
"lextale","2018_Sep_13_1730",809,34,"hasty","y","y",1,0.872409694915,"word"
"lextale","2018_Sep_13_1730",809,35,"lengthy","y","y",1,0.805391674989,"word"
"lextale","2018_Sep_13_1730",809,36,"fray","y","y",1,2.59956040674,"word"
"lextale","2018_Sep_13_1730",809,37,"crumper","n","n",1,5.60172795001,"nonword"
"lextale","2018_Sep_13_1730",809,38,"upkeep","y","y",1,1.42584560265,"word"
"lextale","2018_Sep_13_1730",809,39,"majestic","y","y",1,0.872348848821,"word"
"lextale","2018_Sep_13_1730",809,40,"magrity","n","n",1,1.49290747917,"nonword"
"lextale","2018_Sep_13_1730",809,41,"nourishment","y","y",1,1.12399169332,"word"
"lextale","2018_Sep_13_1730",809,42,"abergy","n","n",1,2.58304227302,"nonword"
"lextale","2018_Sep_13_1730",809,43,"proom","n","n",1,4.66261197261,"nonword"
"lextale","2018_Sep_13_1730",809,44,"turmoil","y","y",1,1.24138395623,"word"
"lextale","2018_Sep_13_1730",809,45,"carbohydrate","y","y",1,2.01282588219,"word"
"lextale","2018_Sep_13_1730",809,46,"scholar","y","y",1,4.81355690453,"word"
"lextale","2018_Sep_13_1730",809,47,"turtle","y","y",1,1.25819999873,"word"
"lextale","2018_Sep_13_1730",809,48,"fellick","n","n",1,3.15324206946,"nonword"
"lextale","2018_Sep_13_1730",809,49,"destription","n","n",1,2.61660363433,"nonword"
"lextale","2018_Sep_13_1730",809,50,"cylinder","y","y",1,1.00656387101,"word"
"lextale","2018_Sep_13_1730",809,51,"censorship","y","y",1,1.04012088617,"word"
"lextale","2018_Sep_13_1730",809,52,"celestial","y","y",1,0.922730203682,"word"
"lextale","2018_Sep_13_1730",809,53,"rascal","y","y",1,1.35876515621,"word"
"lextale","2018_Sep_13_1730",809,54,"purrage","n","n",1,7.48015903746,"nonword"
"lextale","2018_Sep_13_1730",809,55,"pulsh","n","n",1,1.92895784077,"nonword"
"lextale","2018_Sep_13_1730",809,56,"muddy","y","y",1,0.872405348768,"word"
"lextale","2018_Sep_13_1730",809,57,"quirty","n","n",1,2.21405931941,"nonword"
"lextale","2018_Sep_13_1730",809,58,"pudour","n","n",1,2.65015037677,"nonword"
"lextale","2018_Sep_13_1730",809,59,"listless","y","n",0,5.2496396647,"word"
"lextale","2018_Sep_13_1730",809,60,"wrought","y","n",0,2.26438931068,"word"
"lextale","2018_Sep_17_1348",810,0,"platery","n","y",0,3.27057765563,"nonword"
"lextale","2018_Sep_17_1348",810,0,"denial","y","y",1,1.44250805136,"word"
"lextale","2018_Sep_17_1348",810,0,"generic","y","y",1,1.17423112468,"word"
